state,date,total_case,daily_cases
Massachusetts,4/30/20,66867,2051
Massachusetts,5/1/20,68953,2086
Massachusetts,5/2/20,69984,1031
Massachusetts,5/3/20,70723,739
Massachusetts,5/4/20,72605,1882
Massachusetts,5/5/20,74343,1738
Massachusetts,5/6/20,76048,1705
Massachusetts,5/7/20,77733,1685
Massachusetts,5/8/20,79190,1457
Massachusetts,5/9/20,79882,692
Massachusetts,5/10/20,80277,395
Massachusetts,5/11/20,81588,1311
Massachusetts,5/12/20,83041,1453
Massachusetts,5/13/20,84358,1317
Massachusetts,5/14/20,85674,1316
Massachusetts,5/15/20,86782,1108
Massachusetts,5/16/20,87433,651
Massachusetts,5/17/20,87805,372
Massachusetts,5/18/20,89125,1320
Massachusetts,5/19/20,90202,1077
Massachusetts,5/20/20,91231,1029
Massachusetts,5/21/20,92209,978
Massachusetts,5/22/20,93092,883
Massachusetts,5/23/20,93492,400
Massachusetts,5/24/20,93808,316
Massachusetts,5/25/20,94023,215
Massachusetts,5/26/20,94907,884
Massachusetts,5/27/20,95617,710
Massachusetts,5/28/20,96268,651
Massachusetts,5/29/20,96805,537
Massachusetts,5/30/20,97090,285
Massachusetts,5/31/20,97260,170
Massachusetts,6/1/20,97774,514
Massachusetts,6/2/20,98228,454
Massachusetts,6/3/20,98697,469
Massachusetts,6/4/20,99079,382
Massachusetts,6/5/20,99419,340
Massachusetts,6/6/20,99571,152
Massachusetts,6/7/20,99725,154
Massachusetts,6/8/20,100090,365
Massachusetts,6/9/20,100441,351
Massachusetts,6/10/20,100707,266
Massachusetts,6/11/20,100946,239
Massachusetts,6/12/20,101209,263
Massachusetts,6/13/20,101314,105
Massachusetts,6/14/20,101398,84
Massachusetts,6/15/20,101637,239
Massachusetts,6/16/20,101847,210
Massachusetts,6/17/20,102106,259
Massachusetts,6/18/20,102367,261
Massachusetts,6/19/20,102547,180
Massachusetts,6/20/20,102644,97
Massachusetts,6/21/20,102727,83
Massachusetts,6/22/20,102957,230
Massachusetts,6/23/20,103153,196
Massachusetts,6/24/20,103368,215
Massachusetts,6/25/20,103582,214
Massachusetts,6/26/20,103790,208
Massachusetts,6/27/20,103932,142
Massachusetts,6/28/20,104005,73
Massachusetts,6/29/20,104213,208
Massachusetts,6/30/20,104440,227
Massachusetts,7/1/20,104667,227
Massachusetts,7/2/20,104901,234
Massachusetts,7/3/20,105010,109
Massachusetts,7/4/20,105077,67
Massachusetts,7/5/20,105192,115
Massachusetts,7/6/20,105442,250
Massachusetts,7/7/20,105695,253
Massachusetts,7/8/20,105926,231
Massachusetts,7/9/20,106201,275
Massachusetts,7/10/20,106447,246
Massachusetts,7/11/20,106573,126
Massachusetts,7/12/20,106675,102
Massachusetts,7/13/20,106977,302
Massachusetts,7/14/20,107214,237
Massachusetts,7/15/20,107532,318
Massachusetts,7/16/20,107778,246
Massachusetts,7/17/20,108023,245
Massachusetts,7/18/20,108158,135
Massachusetts,7/19/20,108252,94
Massachusetts,7/20/20,108545,293
Massachusetts,7/21/20,108836,291
Massachusetts,7/22/20,109126,290
Massachusetts,7/23/20,109428,302
Massachusetts,7/24/20,109710,282
Massachusetts,7/25/20,109894,184
Massachusetts,7/26/20,110037,143
Massachusetts,7/27/20,110422,385
Massachusetts,7/28/20,110778,356
Massachusetts,7/29/20,111129,351
Massachusetts,7/30/20,111483,354
Massachusetts,7/31/20,111836,353
Massachusetts,8/1/20,111988,152
Massachusetts,8/2/20,112109,121
Massachusetts,8/3/20,112490,381
Massachusetts,8/4/20,112814,324
Massachusetts,8/5/20,113161,347
Massachusetts,8/6/20,113543,382
Massachusetts,8/7/20,113868,325
Massachusetts,8/8/20,114050,182
Massachusetts,8/9/20,114152,102
Massachusetts,8/10/20,114532,380
Massachusetts,8/11/20,114839,307
Massachusetts,8/12/20,115152,313
Massachusetts,8/13/20,115521,369
Massachusetts,8/14/20,115882,361
Massachusetts,8/15/20,116058,176
Massachusetts,8/16/20,116179,121
Massachusetts,8/17/20,116561,382
Massachusetts,8/18/20,116958,397
Massachusetts,8/19/20,117301,343
Massachusetts,8/20/20,117662,361
Massachusetts,8/21/20,117962,300
Massachusetts,8/22/20,118127,165
Massachusetts,8/23/20,118237,110
Massachusetts,8/24/20,118650,413
Massachusetts,8/25/20,119054,404
Massachusetts,8/26/20,119455,401
Massachusetts,8/27/20,119832,377
Massachusetts,8/28/20,120208,376
Massachusetts,8/29/20,120411,203
Massachusetts,8/30/20,120568,157
Massachusetts,8/31/20,121018,450
Massachusetts,9/1/20,121422,404
Massachusetts,9/2/20,121826,404
Massachusetts,9/3/20,121546,-280
Massachusetts,9/4/20,121758,212
Massachusetts,9/5/20,122196,438
Massachusetts,9/6/20,122562,366
Massachusetts,9/7/20,122791,229
Massachusetts,9/8/20,122962,171
Massachusetts,9/9/20,123143,181
Massachusetts,9/10/20,123546,403
Massachusetts,9/11/20,123986,440
